4-character id, ALBH
begin date, 2015-01-01
end date, 2017-01-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-07-14, -3.765739e-10, -1.734638e-10, 4.176408e-10, 6.711631e-10, 6.258321e-10, 9.491473e-10
2015-07-15, -3.801938e-10, -1.517836e-10, 3.802898e-10, 6.707697e-10, 6.255369e-10, 9.485356e-10
2015-07-16, -3.671539e-10, -1.263556e-10, 3.340426e-10, 6.702367e-10, 6.251335e-10, 9.478019e-10
2015-07-17, -3.388659e-10, -9.859290e-11, 2.800068e-10, 6.696161e-10, 6.246604e-10, 9.470391e-10
2015-07-18, -2.974602e-10, -7.004338e-11, 2.195640e-10, 6.689785e-10, 6.241712e-10, 9.463574e-10
2015-07-19, -2.455673e-10, -4.224289e-11, 1.542827e-10, 6.684052e-10, 6.237281e-10, 9.458695e-10
2015-07-20, -1.860951e-10, -1.658069e-11, 8.586113e-11, 6.679758e-10, 6.233950e-10, 9.456734e-10
2015-07-21, -1.220381e-10, 5.805186e-12, 1.610748e-11, 6.677568e-10, 6.232291e-10, 9.458355e-10
2015-07-22, -5.633610e-11, 2.409699e-11, -5.305400e-11, 6.677896e-10, 6.232722e-10, 9.463776e-10
2015-07-23, 8.223769e-12, 3.783157e-11, -1.195788e-10, 6.680840e-10, 6.235428e-10, 9.472707e-10
2015-07-24, 6.908423e-11, 4.689943e-11, -1.813295e-10, 6.686149e-10, 6.240305e-10, 9.484372e-10
2015-07-25, 1.239918e-10, 5.150839e-11, -2.361513e-10, 6.693247e-10, 6.246941e-10, 9.497607e-10
2015-07-26, 1.710713e-10, 5.211862e-11, -2.819940e-10, 6.701311e-10, 6.254648e-10, 9.511011e-10
2015-07-27, 2.088925e-10, 4.936595e-11, -3.170584e-10, 6.709377e-10, 6.262543e-10, 9.523118e-10
2015-07-28, 2.365193e-10, 4.399250e-11, -3.399413e-10, 6.716483e-10, 6.269682e-10, 9.532579e-10
2015-07-29, 2.535355e-10, 6.359779e-11, -3.497497e-10, 6.721808e-10, 6.278065e-10, 9.538313e-10
2015-07-30, 2.600394e-10, 6.089876e-11, -3.461691e-10, 6.724786e-10, 6.281374e-10, 9.539631e-10
2015-07-31, 2.566071e-10, 5.794941e-11, -3.294754e-10, 6.725197e-10, 6.282160e-10, 9.536318e-10
2015-08-01, 2.442199e-10, 5.527793e-11, -3.004944e-10, 6.723192e-10, 6.280533e-10, 9.528663e-10
2015-08-02, 2.241616e-10, 5.323799e-11, -2.605191e-10, 6.719273e-10, 6.276991e-10, 9.517438e-10
2015-08-03, 1.978975e-10, 5.194991e-11, -2.111997e-10, 6.714210e-10, 6.272341e-10, 9.503827e-10
2015-08-04, 1.669568e-10, 5.126157e-11, -1.544249e-10, 6.708912e-10, 6.267561e-10, 9.489315e-10
2015-08-05, 1.328379e-10, 5.074242e-11, -9.221103e-11, 6.704278e-10, 6.263624e-10, 9.475534e-10
